UserId,Age,Address,Gender,UserType,Total_Quantity,Total_Value,Total_churnPeriod,StDev_Quantity,StDev_Value,StDev_churnPeriod,AvgTimeDelta,Recency,Unique_ProductCategory,Unique_ItemId,Unique_Location,Unique_TransactionId,Unique_churnPeriod,Total_Quantity_per_Unique_ProductCategory,Total_Quantity_per_Unique_ItemId,Total_Quantity_per_Unique_Location,Total_Quantity_per_Unique_TransactionId,Total_Value_per_Unique_ProductCategory,Total_Value_per_Unique_ItemId,Total_Value_per_Unique_Location,Total_Value_per_Unique_TransactionId,Label
1805148,18,AL,F,Fast,45,1470,570,0.9551338658818387,45.25509244066203,0.0,3.6842105263157894,16,3,19,19,19,1,11.25,2.25,2.25,2.25,367.5,73.5,73.5,73.5,Churner
2058437,20,CA,F,Fast,13,445,180,0.408248290463863,60.386808714045046,0.0,0.0,59,6,6,6,6,1,1.8571428571428572,1.8571428571428572,1.8571428571428572,1.8571428571428572,63.57142857142857,63.57142857142857,63.57142857142857,63.57142857142857,Churner
2136838,20,CA,F,Fast,20,2553,300,0.0,279.99089270903085,0.0,0.4,43,10,10,10,10,1,1.8181818181818181,1.8181818181818181,1.8181818181818181,1.8181818181818181,232.0909090909091,232.0909090909091,232.0909090909091,232.0909090909091,Churner
1098489,30,ID,M,Fast,61,2620,840,0.4755948656056708,54.18174393337091,0.0,2.357142857142857,15,8,28,28,28,1,6.777777777777778,2.103448275862069,2.103448275862069,2.103448275862069,291.1111111111111,90.34482758620689,90.34482758620689,90.34482758620689,Nonchurner
2152524,24,FL,F,Value,33,1438,300,3.4334951418181574,87.4525903307361,0.0,0.0,59,10,10,10,10,1,3.0,3.0,3.0,3.0,130.72727272727272,130.72727272727272,130.72727272727272,130.72727272727272,Churner
1716850,28,HI,M,Inspiration,170,15896,2400,0.3328054892439217,895.6806816853333,0.0,0.8,14,5,80,80,80,1,28.333333333333332,2.0987654320987654,2.0987654320987654,2.0987654320987654,2649.3333333333335,196.2469135802469,196.2469135802469,196.2469135802469,Nonchurner
1777131,20,CA,F,Fast,35,1851,450,0.816496580927726,183.37463604014908,0.0,0.0,52,13,15,15,15,1,2.5,2.1875,2.1875,2.1875,132.21428571428572,115.6875,115.6875,115.6875,Churner
1850346,24,FL,F,Value,36,1109,390,1.535895295576609,171.66507343049557,0.0,3.230769230769231,15,10,13,13,13,1,3.272727272727273,2.5714285714285716,2.5714285714285716,2.5714285714285716,100.81818181818181,79.21428571428571,79.21428571428571,79.21428571428571,Nonchurner
1881029,34,LA,M,Value,3,31,30,0.0,0.0,0.0,0.0,79,1,1,1,1,1,1.5,1.5,1.5,1.5,15.5,15.5,15.5,15.5,Churner
1660549,26,GA,M,Inspiration,26,1166,270,0.6009252125773314,115.54664762673895,0.0,2.111111111111111,62,9,9,9,9,1,2.6,2.6,2.6,2.6,116.6,116.6,116.6,116.6,Nonchurner
1696289,24,FL,F,Value,30,1356,450,0.0,58.72307893835268,0.0,0.8,1,10,15,15,15,1,2.727272727272727,1.875,1.875,1.875,123.27272727272727,84.75,84.75,84.75,Nonchurner
1785877,34,LA,M,Value,19,646,210,0.48795003647426655,71.3085181581048,0.0,0.0,53,6,7,7,7,1,2.7142857142857144,2.375,2.375,2.375,92.28571428571429,80.75,80.75,80.75,Nonchurner
2108774,32,KS,M,Fast,82,5181,690,2.0851441405707476,291.1530708612512,0.0,3.0434782608695654,11,7,23,23,23,1,10.25,3.4166666666666665,3.4166666666666665,3.4166666666666665,647.625,215.875,215.875,215.875,Nonchurner
2043945,22,DC,F,Value,4,2991,60,0.0,1690.692313817035,0.0,0.0,16,2,2,2,2,1,1.3333333333333333,1.3333333333333333,1.3333333333333333,1.3333333333333333,997.0,997.0,997.0,997.0,Nonchurner
1985635,30,ID,M,Fast,132,5117,1860,0.4610704212683655,52.150072769839205,0.0,0.7741935483870968,10,8,62,62,62,1,14.666666666666666,2.0952380952380953,2.0952380952380953,2.0952380952380953,568.5555555555555,81.22222222222223,81.22222222222223,81.22222222222223,Nonchurner
2137613,24,FL,F,Value,18,577,270,0.0,36.835595707292576,0.0,0.0,60,9,9,9,9,1,1.8,1.8,1.8,1.8,57.7,57.7,57.7,57.7,Churner
1583428,26,GA,M,Inspiration,128,12793,1710,0.5099265267238425,457.8878924530958,0.0,0.631578947368421,43,9,57,57,57,1,12.8,2.206896551724138,2.206896551724138,2.206896551724138,1279.3,220.56896551724137,220.56896551724137,220.56896551724137,Nonchurner
1834063,22,DC,F,Value,80,3030,1050,0.4583492485141056,98.12395693391979,0.0,1.4285714285714286,15,12,35,4,35,1,6.153846153846154,2.2222222222222223,16.0,2.2222222222222223,233.07692307692307,84.16666666666667,606.0,84.16666666666667,Churner
88405,20,CA,F,Fast,3,839,30,0.0,0.0,0.0,0.0,57,1,1,1,1,1,1.5,1.5,1.5,1.5,419.5,419.5,419.5,419.5,Churner
1856799,20,CA,F,Fast,48,4050,660,0.39477101697586137,290.18202974962185,0.0,3.090909090909091,12,13,22,22,22,1,3.4285714285714284,2.0869565217391304,2.0869565217391304,2.0869565217391304,289.2857142857143,176.08695652173913,176.08695652173913,176.08695652173913,Nonchurner
2036367,18,AL,F,Fast,4,150,60,0.0,50.91168824543142,0.0,0.0,67,2,2,2,2,1,1.3333333333333333,1.3333333333333333,1.3333333333333333,1.3333333333333333,50.0,50.0,50.0,50.0,Churner
1700412,26,GA,M,Inspiration,44,2092,660,0.0,65.19341851891046,0.0,1.0454545454545454,64,9,22,22,22,1,4.4,1.9130434782608696,1.9130434782608696,1.9130434782608696,209.2,90.95652173913044,90.95652173913044,90.95652173913044,Churner
1681551,26,GA,M,Inspiration,227,11900,2700,1.7624534595992691,125.15067572912133,0.0,0.9555555555555556,1,9,90,90,90,1,22.7,2.4945054945054945,2.4945054945054945,2.4945054945054945,1190.0,130.76923076923077,130.76923076923077,130.76923076923077,Nonchurner
2132694,32,KS,M,Fast,196,77167,150,31.59430328397827,12824.213437868228,0.0,13.4,0,5,5,5,5,1,32.666666666666664,32.666666666666664,32.666666666666664,32.666666666666664,12861.166666666666,12861.166666666666,12861.166666666666,12861.166666666666,Churner
1325233,22,DC,F,Value,16,1036,210,0.48795003647426655,59.41660822811526,0.0,0.0,80,7,7,4,7,1,2.0,2.0,3.2,2.0,129.5,129.5,207.2,129.5,Churner
1719292,24,FL,F,Value,82,8743,900,1.2298957997167563,376.1442939684948,0.0,0.06666666666666667,6,10,30,30,30,1,7.454545454545454,2.6451612903225805,2.6451612903225805,2.6451612903225805,794.8181818181819,282.03225806451616,282.03225806451616,282.03225806451616,Churner
2042590,36,ME,M,Value,18,757,240,0.46291004988627565,59.880684937393866,0.0,4.875,21,4,8,8,8,1,3.6,2.0,2.0,2.0,151.4,84.11111111111111,84.11111111111111,84.11111111111111,Nonchurner
2018363,26,GA,M,Inspiration,36,1450,510,0.3321055820775357,58.556345413928405,0.0,4.647058823529412,7,9,17,17,17,1,3.6,2.0,2.0,2.0,145.0,80.55555555555556,80.55555555555556,80.55555555555556,Churner
1639323,26,GA,M,Inspiration,91,6551,1320,0.25497170592935275,333.65901100326755,0.0,0.4772727272727273,51,9,44,44,44,1,9.1,2.022222222222222,2.022222222222222,2.022222222222222,655.1,145.57777777777778,145.57777777777778,145.57777777777778,Churner
2158908,24,FL,F,Value,14,484,180,0.816496580927726,50.43675908171208,0.0,0.0,74,6,6,6,6,1,2.0,2.0,2.0,2.0,69.14285714285714,69.14285714285714,69.14285714285714,69.14285714285714,Churner
2152616,36,ME,M,Value,14,407,210,0.0,44.726683204505456,0.0,11.0,11,4,7,7,7,1,2.8,1.75,1.75,1.75,81.4,50.875,50.875,50.875,Nonchurner
2165128,26,GA,M,Inspiration,14,211,180,0.5163977794943222,19.549083524980567,0.0,0.0,45,6,6,6,6,1,2.0,2.0,2.0,2.0,30.142857142857142,30.142857142857142,30.142857142857142,30.142857142857142,Churner
2109955,34,LA,M,Value,73,2959,960,0.5226714875243988,57.13537087338025,0.0,2.21875,8,6,32,32,32,1,10.428571428571429,2.212121212121212,2.212121212121212,2.212121212121212,422.7142857142857,89.66666666666667,89.66666666666667,89.66666666666667,Nonchurner
1978210,26,GA,M,Inspiration,12,1157,150,0.5477225575051662,140.82719907745093,0.0,0.0,50,5,5,5,5,1,2.0,2.0,2.0,2.0,192.83333333333334,192.83333333333334,192.83333333333334,192.83333333333334,Churner
1360111,22,DC,F,Value,191,13525,2610,0.606919029497961,261.96568231654777,0.0,0.9540229885057471,0,12,87,4,87,1,14.692307692307692,2.1704545454545454,38.2,2.1704545454545454,1040.3846153846155,153.6931818181818,2705.0,153.6931818181818,Nonchurner
1794855,32,KS,M,Fast,11,1295,60,2.1213203435596424,154.8563850798539,0.0,0.0,71,2,2,2,2,1,3.6666666666666665,3.6666666666666665,3.6666666666666665,3.6666666666666665,431.6666666666667,431.6666666666667,431.6666666666667,431.6666666666667,Churner
1188060,30,ID,M,Fast,167,9663,2280,0.8488382153210785,152.84569159317672,0.0,0.8552631578947368,6,8,76,76,76,1,18.555555555555557,2.168831168831169,2.168831168831169,2.168831168831169,1073.6666666666667,125.49350649350649,125.49350649350649,125.49350649350649,Nonchurner
1896009,24,FL,F,Value,14,1170,150,1.3038404810405297,296.49283296565534,0.0,0.8,50,5,5,5,5,1,2.3333333333333335,2.3333333333333335,2.3333333333333335,2.3333333333333335,195.0,195.0,195.0,195.0,Churner
2126723,22,DC,F,Value,35,2771,480,0.75,426.7541397963625,0.0,3.0625,9,12,16,4,16,1,2.6923076923076925,2.0588235294117645,7.0,2.0588235294117645,213.15384615384616,163.0,554.2,163.0,Churner
1898935,26,GA,M,Inspiration,28,863,330,1.507556722888818,44.46653491416581,0.0,4.363636363636363,8,9,11,11,11,1,2.8,2.3333333333333335,2.3333333333333335,2.3333333333333335,86.3,71.91666666666667,71.91666666666667,71.91666666666667,Nonchurner
1149211,38,NE,M,Inspiration,64,5314,870,0.4122508203948854,270.4057341916843,0.0,1.2413793103448276,43,11,29,29,29,1,5.333333333333333,2.1333333333333333,2.1333333333333333,2.1333333333333333,442.8333333333333,177.13333333333333,177.13333333333333,177.13333333333333,Churner
2093773,22,DC,F,Value,133,8067,1800,0.4154502016565851,289.4588419558827,0.0,1.2833333333333334,1,12,60,4,60,1,10.23076923076923,2.180327868852459,26.6,2.180327868852459,620.5384615384615,132.24590163934425,1613.4,132.24590163934425,Nonchurner
2167399,28,HI,M,Inspiration,6,133,60,1.4142135623730951,30.405591591021544,0.0,0.0,33,2,2,2,2,1,2.0,2.0,2.0,2.0,44.333333333333336,44.333333333333336,44.333333333333336,44.333333333333336,Nonchurner
2112801,26,GA,M,Inspiration,149,4790,1950,0.6548634619874236,40.71045745449007,0.0,0.8307692307692308,15,9,65,65,65,1,14.9,2.257575757575758,2.257575757575758,2.257575757575758,479.0,72.57575757575758,72.57575757575758,72.57575757575758,Nonchurner
58279,26,GA,M,Inspiration,10,709,150,0.0,94.95893849448824,0.0,0.0,43,5,5,5,5,1,1.6666666666666667,1.6666666666666667,1.6666666666666667,1.6666666666666667,118.16666666666667,118.16666666666667,118.16666666666667,118.16666666666667,Nonchurner
1722667,26,GA,M,Inspiration,79,2509,1080,0.4671765921511567,69.26257263669874,0.0,0.6944444444444444,27,9,36,36,36,1,7.9,2.135135135135135,2.135135135135135,2.135135135135135,250.9,67.8108108108108,67.8108108108108,67.8108108108108,Nonchurner
2135022,22,DC,F,Value,12,503,180,0.0,45.86247558371295,0.0,4.666666666666667,44,6,6,4,6,1,1.7142857142857142,1.7142857142857142,2.4,1.7142857142857142,71.85714285714286,71.85714285714286,100.6,71.85714285714286,Churner
1191142,22,DC,F,Value,257,17500,2070,2.661733501769402,415.2149727214055,0.0,1.2463768115942029,2,12,69,4,69,1,19.76923076923077,3.6714285714285713,51.4,3.6714285714285713,1346.1538461538462,250.0,3500.0,250.0,Nonchurner
1863711,24,FL,F,Value,111,4032,1410,0.5681982169023648,68.66647057562808,0.0,1.6170212765957446,11,10,47,47,47,1,10.090909090909092,2.3125,2.3125,2.3125,366.54545454545456,84.0,84.0,84.0,Nonchurner
1946964,22,DC,F,Value,16,488,180,1.0327955589886446,65.56116736808967,0.0,0.0,86,6,6,4,6,1,2.2857142857142856,2.2857142857142856,3.2,2.2857142857142856,69.71428571428571,69.71428571428571,97.6,69.71428571428571,Churner
2155778,20,CA,F,Fast,77,3902,1050,0.5841031335203015,164.46980259727485,0.0,0.2,78,13,35,35,35,1,5.5,2.138888888888889,2.138888888888889,2.138888888888889,278.7142857142857,108.38888888888889,108.38888888888889,108.38888888888889,Churner
1656368,18,AL,F,Fast,24,1783,180,1.4142135623730951,236.03424892728316,0.0,0.0,16,3,6,6,6,1,6.0,3.4285714285714284,3.4285714285714284,3.4285714285714284,445.75,254.71428571428572,254.71428571428572,254.71428571428572,Churner
1066450,36,ME,M,Value,59,2390,750,0.7571877794400367,112.10932164632878,0.0,1.48,46,4,25,25,25,1,11.8,2.269230769230769,2.269230769230769,2.269230769230769,478.0,91.92307692307692,91.92307692307692,91.92307692307692,Nonchurner
2094084,24,FL,F,Value,68,4291,840,0.9973509887241278,305.83033604344166,0.0,2.357142857142857,7,10,28,28,28,1,6.181818181818182,2.3448275862068964,2.3448275862068964,2.3448275862068964,390.09090909090907,147.9655172413793,147.9655172413793,147.9655172413793,Churner
1403948,38,NE,M,Inspiration,6,206,60,1.4142135623730951,4.242640687119285,0.0,0.0,16,2,2,2,2,1,2.0,2.0,2.0,2.0,68.66666666666667,68.66666666666667,68.66666666666667,68.66666666666667,Churner
1888301,32,KS,M,Fast,37,1331,300,1.8885620632287057,79.25689594953587,0.0,0.7,56,7,10,10,10,1,4.625,3.3636363636363638,3.3636363636363638,3.3636363636363638,166.375,121.0,121.0,121.0,Churner
1356428,24,FL,F,Value,11,610,120,0.9574271077563381,98.43610448746266,0.0,0.0,28,4,4,4,4,1,2.2,2.2,2.2,2.2,122.0,122.0,122.0,122.0,Churner
1671323,24,FL,F,Value,22,672,270,0.8819171036881968,55.06132944272232,0.0,0.0,30,9,9,9,9,1,2.2,2.2,2.2,2.2,67.2,67.2,67.2,67.2,Churner
731646,28,HI,M,Inspiration,18,624,270,0.0,47.539457296018846,0.0,0.0,74,5,9,9,9,1,3.0,1.8,1.8,1.8,104.0,62.4,62.4,62.4,Churner
2149142,36,ME,M,Value,67,1935,780,0.8566482089201808,75.43960396339476,0.0,2.5,11,4,26,26,26,1,13.4,2.4814814814814814,2.4814814814814814,2.4814814814814814,387.0,71.66666666666667,71.66666666666667,71.66666666666667,Nonchurner
1187336,24,FL,F,Value,17,353,240,0.3535533905932739,18.48116802122018,0.0,0.0,29,8,8,8,8,1,1.8888888888888888,1.8888888888888888,1.8888888888888888,1.8888888888888888,39.22222222222222,39.22222222222222,39.22222222222222,39.22222222222222,Nonchurner
1726460,24,FL,F,Value,10,1022,150,0.0,242.02747777886708,0.0,0.0,71,5,5,5,5,1,1.6666666666666667,1.6666666666666667,1.6666666666666667,1.6666666666666667,170.33333333333334,170.33333333333334,170.33333333333334,170.33333333333334,Churner
1873765,24,FL,F,Value,32,5671,420,0.46880723093849547,884.7782394289729,0.0,1.2857142857142858,48,10,14,14,14,1,2.909090909090909,2.1333333333333333,2.1333333333333333,2.1333333333333333,515.5454545454545,378.06666666666666,378.06666666666666,378.06666666666666,Churner
1725668,22,DC,F,Value,13,929,90,4.041451884327381,281.8374235855369,0.0,0.0,85,3,3,3,3,1,3.25,3.25,3.25,3.25,232.25,232.25,232.25,232.25,Churner
1661730,22,DC,F,Value,45,6625,570,0.7608859102526823,619.5841842748318,0.0,1.736842105263158,54,12,19,4,19,1,3.4615384615384617,2.25,9.0,2.25,509.61538461538464,331.25,1325.0,331.25,Nonchurner
1816946,26,GA,M,Inspiration,29,2867,330,0.8090398349558906,164.91832689381295,0.0,1.0,73,9,11,11,11,1,2.9,2.4166666666666665,2.4166666666666665,2.4166666666666665,286.7,238.91666666666666,238.91666666666666,238.91666666666666,Nonchurner
2141542,22,DC,F,Value,327,21518,3780,1.0820615245248963,222.54717752023325,0.0,0.6349206349206349,7,12,126,4,126,1,25.153846153846153,2.574803149606299,65.4,2.574803149606299,1655.2307692307693,169.43307086614172,4303.6,169.43307086614172,Nonchurner
2163308,30,ID,M,Fast,150,4478,1890,0.7916616136955729,52.68693343163069,0.0,0.0,54,8,63,63,63,1,16.666666666666668,2.34375,2.34375,2.34375,497.55555555555554,69.96875,69.96875,69.96875,Nonchurner
1375726,26,GA,M,Inspiration,53,2147,720,0.41485111699905347,34.433274057499105,0.0,1.4583333333333333,15,9,24,24,24,1,5.3,2.12,2.12,2.12,214.7,85.88,85.88,85.88,Nonchurner
1497831,22,DC,F,Value,45,2892,630,0.3585685828003181,151.0463977912558,0.0,1.8571428571428572,45,12,21,4,21,1,3.4615384615384617,2.0454545454545454,9.0,2.0454545454545454,222.46153846153845,131.45454545454547,578.4,131.45454545454547,Nonchurner
648418,28,HI,M,Inspiration,207,11040,2730,0.7610801398295577,231.6573561256595,0.0,0.8681318681318682,6,5,91,91,91,1,34.5,2.25,2.25,2.25,1840.0,120.0,120.0,120.0,Nonchurner
1592574,26,GA,M,Inspiration,36,973,360,2.5584085962673253,71.37666837194622,0.0,0.0,78,9,12,12,12,1,3.6,2.769230769230769,2.769230769230769,2.769230769230769,97.3,74.84615384615384,74.84615384615384,74.84615384615384,Nonchurner
822375,22,DC,F,Value,66,2647,900,0.4068381021724862,149.01184478106924,0.0,1.6666666666666667,17,12,30,4,30,1,5.076923076923077,2.129032258064516,13.2,2.129032258064516,203.6153846153846,85.38709677419355,529.4,85.38709677419355,Churner
1722735,24,FL,F,Value,190,13048,2580,0.5763226030775276,142.72108967887152,0.0,0.45348837209302323,7,10,86,86,86,1,17.272727272727273,2.1839080459770117,2.1839080459770117,2.1839080459770117,1186.1818181818182,149.97701149425288,149.97701149425288,149.97701149425288,Churner
1951640,26,GA,M,Inspiration,5,557,30,0.0,0.0,0.0,0.0,27,1,1,1,1,1,2.5,2.5,2.5,2.5,278.5,278.5,278.5,278.5,Churner
2126341,24,FL,F,Value,4,223,60,0.0,82.73149339882606,0.0,0.0,57,2,2,2,2,1,1.3333333333333333,1.3333333333333333,1.3333333333333333,1.3333333333333333,74.33333333333333,74.33333333333333,74.33333333333333,74.33333333333333,Churner
1528207,24,FL,F,Value,45,3150,600,0.6386663736585051,163.9488045894687,0.0,0.0,33,10,20,20,20,1,4.090909090909091,2.142857142857143,2.142857142857143,2.142857142857143,286.3636363636364,150.0,150.0,150.0,Churner
1702621,24,FL,F,Value,51,1361,660,0.4767312946227962,38.712979802577905,0.0,1.8636363636363635,43,10,22,22,22,1,4.636363636363637,2.217391304347826,2.217391304347826,2.217391304347826,123.72727272727273,59.17391304347826,59.17391304347826,59.17391304347826,Nonchurner
771284,24,FL,F,Value,8,700,120,0.0,107.09186087965166,0.0,1.0,82,4,4,4,4,1,1.6,1.6,1.6,1.6,140.0,140.0,140.0,140.0,Churner
1878012,24,FL,F,Value,23,1139,330,0.30151134457776374,84.57465771300957,0.0,3.4545454545454546,15,10,11,11,11,1,2.090909090909091,1.9166666666666667,1.9166666666666667,1.9166666666666667,103.54545454545455,94.91666666666667,94.91666666666667,94.91666666666667,Nonchurner
1784170,22,DC,F,Value,14,2096,210,0.0,241.04415718761098,0.0,0.0,86,7,7,4,7,1,1.75,1.75,2.8,1.75,262.0,262.0,419.2,262.0,Nonchurner
2052848,24,FL,F,Value,36,572,390,1.589226549501683,25.242160499186014,0.0,4.615384615384615,6,10,13,13,13,1,3.272727272727273,2.5714285714285716,2.5714285714285716,2.5714285714285716,52.0,40.857142857142854,40.857142857142854,40.857142857142854,Churner
1574044,26,GA,M,Inspiration,4,129,60,0.0,74.24621202458749,0.0,0.0,50,2,2,2,2,1,1.3333333333333333,1.3333333333333333,1.3333333333333333,1.3333333333333333,43.0,43.0,43.0,43.0,Churner
359048,26,GA,M,Inspiration,32,680,360,0.6513389472789296,32.27251387039986,0.0,0.6666666666666666,29,9,12,12,12,1,3.2,2.4615384615384617,2.4615384615384617,2.4615384615384617,68.0,52.30769230769231,52.30769230769231,52.30769230769231,Nonchurner
2143440,22,DC,F,Value,97,4177,1320,0.5937482613749998,62.04626845488353,0.0,1.75,3,12,44,4,44,1,7.461538461538462,2.1555555555555554,19.4,2.1555555555555554,321.3076923076923,92.82222222222222,835.4,92.82222222222222,Nonchurner
1183291,22,DC,F,Value,15,730,180,0.5477225575051662,170.27937827777816,0.0,3.0,15,6,6,4,6,1,2.142857142857143,2.142857142857143,3.0,2.142857142857143,104.28571428571429,104.28571428571429,146.0,104.28571428571429,Nonchurner
2051506,28,HI,M,Inspiration,38,1786,450,0.5163977794943222,85.81996659674638,0.0,0.0,50,5,15,15,15,1,6.333333333333333,2.375,2.375,2.375,297.6666666666667,111.625,111.625,111.625,Nonchurner
2112573,18,AL,F,Fast,202,12888,2340,1.2319965575501897,462.94466649456524,0.0,1.0512820512820513,0,3,78,78,78,1,50.5,2.5569620253164556,2.5569620253164556,2.5569620253164556,3222.0,163.13924050632912,163.13924050632912,163.13924050632912,Nonchurner
2102430,24,FL,F,Value,106,3231,1440,0.7706955502698025,45.06031714103956,0.0,1.3541666666666667,6,10,48,48,48,1,9.636363636363637,2.163265306122449,2.163265306122449,2.163265306122449,293.72727272727275,65.93877551020408,65.93877551020408,65.93877551020408,Nonchurner
1561891,20,CA,F,Fast,29,1787,390,0.43852900965351455,196.03299696080734,0.0,0.0,8,13,13,13,13,1,2.0714285714285716,2.0714285714285716,2.0714285714285716,2.0714285714285716,127.64285714285714,127.64285714285714,127.64285714285714,127.64285714285714,Churner
2111309,20,CA,F,Fast,5,51,60,0.7071067811865476,7.7781745930520225,0.0,16.0,47,2,2,2,2,1,1.6666666666666667,1.6666666666666667,1.6666666666666667,1.6666666666666667,17.0,17.0,17.0,17.0,Churner
1836173,22,DC,F,Value,11,361,150,0.447213595499958,46.37564015730672,0.0,0.0,64,5,5,4,5,1,1.8333333333333333,1.8333333333333333,2.2,1.8333333333333333,60.166666666666664,60.166666666666664,72.2,60.166666666666664,Churner
2120066,36,ME,M,Value,5,182,60,0.7071067811865476,84.8528137423857,0.0,0.0,78,2,2,2,2,1,1.6666666666666667,1.6666666666666667,1.6666666666666667,1.6666666666666667,60.666666666666664,60.666666666666664,60.666666666666664,60.666666666666664,Churner
1898928,18,AL,F,Fast,7,186,90,0.5773502691896258,55.4346462061408,0.0,0.0,81,3,3,3,3,1,1.75,1.75,1.75,1.75,46.5,46.5,46.5,46.5,Churner
1918541,24,FL,F,Value,39,3772,540,0.3834824944236852,362.65251918772407,0.0,3.4444444444444446,2,10,18,18,18,1,3.5454545454545454,2.0526315789473686,2.0526315789473686,2.0526315789473686,342.90909090909093,198.52631578947367,198.52631578947367,198.52631578947367,Churner
409446,28,HI,M,Inspiration,65,5607,840,0.6118321864193026,553.1679555406631,0.0,1.2142857142857142,0,5,28,28,28,1,10.833333333333334,2.2413793103448274,2.2413793103448274,2.2413793103448274,934.5,193.3448275862069,193.3448275862069,193.3448275862069,Nonchurner
1992381,32,KS,M,Fast,4,403,60,0.0,82.73149339882606,0.0,0.0,67,2,2,2,2,1,1.3333333333333333,1.3333333333333333,1.3333333333333333,1.3333333333333333,134.33333333333334,134.33333333333334,134.33333333333334,134.33333333333334,Nonchurner
1783920,30,ID,M,Fast,7,67,30,0.0,0.0,0.0,0.0,57,1,1,1,1,1,3.5,3.5,3.5,3.5,33.5,33.5,33.5,33.5,Churner
697874,22,DC,F,Value,42,2845,630,0.0,104.87498226346406,0.0,0.19047619047619047,58,12,21,4,21,1,3.230769230769231,1.9090909090909092,8.4,1.9090909090909092,218.84615384615384,129.3181818181818,569.0,129.3181818181818,Nonchurner
1588232,26,GA,M,Inspiration,220,10930,2910,0.6040740834382708,81.17388054763377,0.0,0.8041237113402062,7,9,97,97,97,1,22.0,2.2448979591836733,2.2448979591836733,2.2448979591836733,1093.0,111.53061224489795,111.53061224489795,111.53061224489795,Nonchurner
2081848,22,DC,F,Value,166,9654,2160,0.833098558477756,186.30822182911507,0.0,0.9305555555555556,2,12,72,4,72,1,12.76923076923077,2.2739726027397262,33.2,2.2739726027397262,742.6153846153846,132.24657534246575,1930.8,132.24657534246575,Churner
1465045,22,DC,F,Value,6,120,90,0.0,43.347433603386484,0.0,0.0,71,3,3,3,3,1,1.5,1.5,1.5,1.5,30.0,30.0,30.0,30.0,Churner
1196864,24,FL,F,Value,12,1038,180,0.0,201.47059338772,0.0,0.0,64,6,6,6,6,1,1.7142857142857142,1.7142857142857142,1.7142857142857142,1.7142857142857142,148.28571428571428,148.28571428571428,148.28571428571428,148.28571428571428,Churner
651951,26,GA,M,Inspiration,180,16209,1710,4.678176818576299,446.63154483545514,0.0,1.2982456140350878,12,9,57,57,57,1,18.0,3.103448275862069,3.103448275862069,3.103448275862069,1620.9,279.4655172413793,279.4655172413793,279.4655172413793,Churner
1586184,38,NE,M,Inspiration,132,4510,1620,0.7181387543088393,50.40318226728806,0.0,0.6666666666666666,29,11,54,54,54,1,11.0,2.4,2.4,2.4,375.8333333333333,82.0,82.0,82.0,Nonchurner
2078701,22,DC,F,Value,43,1687,600,0.36634754853252327,69.86398439675105,0.0,3.85,12,12,20,4,20,1,3.3076923076923075,2.0476190476190474,8.6,2.0476190476190474,129.76923076923077,80.33333333333333,337.4,80.33333333333333,Churner
2159455,24,FL,F,Value,30,2601,420,0.36313651960128146,242.56234046320753,0.0,4.571428571428571,7,10,14,14,14,1,2.727272727272727,2.0,2.0,2.0,236.45454545454547,173.4,173.4,173.4,Nonchurner
595095,22,DC,F,Value,13,752,150,0.8944271909999159,104.27511687838091,0.0,14.8,9,5,5,4,5,1,2.1666666666666665,2.1666666666666665,2.6,2.1666666666666665,125.33333333333333,125.33333333333333,150.4,125.33333333333333,Nonchurner
661448,26,GA,M,Inspiration,310,22429,3660,1.136527558966793,325.2523246940333,0.0,0.5737704918032787,16,9,122,122,122,1,31.0,2.5203252032520327,2.5203252032520327,2.5203252032520327,2242.9,182.34959349593495,182.34959349593495,182.34959349593495,Nonchurner
2064629,32,KS,M,Fast,26,982,270,1.3642254619787417,63.123776115748264,0.0,2.888888888888889,56,7,9,9,9,1,3.25,2.6,2.6,2.6,122.75,98.2,98.2,98.2,Nonchurner
184183,26,GA,M,Inspiration,44,4582,600,0.41039134083406165,241.5389039166634,0.0,2.5,8,9,20,20,20,1,4.4,2.0952380952380953,2.0952380952380953,2.0952380952380953,458.2,218.1904761904762,218.1904761904762,218.1904761904762,Nonchurner
2154382,22,DC,F,Value,98,6039,840,5.480605535617122,386.73553539676743,0.0,0.42857142857142855,43,12,28,4,28,1,7.538461538461538,3.3793103448275863,19.6,3.3793103448275863,464.53846153846155,208.24137931034483,1207.8,208.24137931034483,Churner
1723152,22,DC,F,Value,220,10962,2970,0.7499055118106487,126.50649883942138,0.0,0.7575757575757576,9,12,99,4,99,1,16.923076923076923,2.2,44.0,2.2,843.2307692307693,109.62,2192.4,109.62,Nonchurner
926141,24,FL,F,Value,40,1864,540,0.7320844981409595,106.48900645950278,0.0,1.1111111111111112,64,10,18,18,18,1,3.6363636363636362,2.1052631578947367,2.1052631578947367,2.1052631578947367,169.45454545454547,98.10526315789474,98.10526315789474,98.10526315789474,Churner
1217545,26,GA,M,Inspiration,10,582,120,0.5773502691896257,62.68173577685928,0.0,4.5,3,4,4,4,4,1,2.0,2.0,2.0,2.0,116.4,116.4,116.4,116.4,Churner
1889551,28,HI,M,Inspiration,16,226,180,1.0327955589886446,45.45180597805402,0.0,0.0,27,5,6,6,6,1,2.6666666666666665,2.2857142857142856,2.2857142857142856,2.2857142857142856,37.666666666666664,32.285714285714285,32.285714285714285,32.285714285714285,Churner
