UserId,Age,Gender,UserType,Address
1473927,26,M,Inspiration,GA
535183,24,F,Value,FL
1715218,26,M,Inspiration,GA
1862004,26,M,Inspiration,GA
532632,22,F,Value,DC
1634526,18,F,Fast,AL
1197550,26,M,Inspiration,GA
1404655,26,M,Inspiration,GA
1962803,26,M,Inspiration,GA
790698,20,F,Fast,CA
2124210,22,F,Value,DC
699021,22,F,Value,DC
1320528,22,F,Value,DC
1971157,20,F,Fast,CA
187474,30,M,Fast,ID
2086000,34,M,Value,LA
1755153,24,F,Value,FL
1522977,24,F,Value,FL
955202,24,F,Value,FL
2174861,30,M,Fast,ID
103566,34,M,Value,LA
1945691,22,F,Value,DC
1778237,28,M,Inspiration,HI
2150209,22,F,Value,DC
2025255,36,M,Value,ME
202191,20,F,Fast,CA
1828147,22,F,Value,DC
1413360,38,M,Inspiration,NE
1621038,22,F,Value,DC
1817073,38,M,Inspiration,NE
498822,24,F,Value,FL
1352956,24,F,Value,FL
2125894,18,F,Fast,AL
1289863,20,F,Fast,CA
1876582,22,F,Value,DC
1507837,22,F,Value,DC
1684477,22,F,Value,DC
153103,24,F,Value,FL
2075748,18,F,Fast,AL
700048,30,M,Fast,ID
1977364,20,F,Fast,CA
173415,28,M,Inspiration,HI
1630016,24,F,Value,FL
706729,26,M,Inspiration,GA
1009898,38,M,Inspiration,NE
1919487,22,F,Value,DC
1650069,24,F,Value,FL
1741293,22,F,Value,DC
2114522,20,F,Fast,CA
1850209,20,F,Fast,CA
1845823,38,M,Inspiration,NE
1984737,22,F,Value,DC
1840118,24,F,Value,FL
1794831,26,M,Inspiration,GA
103801,28,M,Inspiration,HI
1612463,36,M,Value,ME
1492744,24,F,Value,FL
827516,26,M,Inspiration,GA
1623742,22,F,Value,DC
2141863,18,F,Fast,AL
667396,22,F,Value,DC
2162844,22,F,Value,DC
1953092,30,M,Fast,ID
2107685,18,F,Fast,AL
1485661,24,F,Value,FL
345713,24,F,Value,FL
1335669,34,M,Value,LA
1575669,22,F,Value,DC
1720083,26,M,Inspiration,GA
1200943,26,M,Inspiration,GA
1379100,22,F,Value,DC
2031935,24,F,Value,FL
436084,36,M,Value,ME
1520553,26,M,Inspiration,GA
1930062,24,F,Value,FL
960251,26,M,Inspiration,GA
2075100,22,F,Value,DC
954885,30,M,Fast,ID
2122725,22,F,Value,DC
1448604,26,M,Inspiration,GA
1089159,38,M,Inspiration,NE
1869280,22,F,Value,DC
1443060,20,F,Fast,CA
1376761,36,M,Value,ME
1127066,28,M,Inspiration,HI
1838436,24,F,Value,FL
1640657,24,F,Value,FL
2050301,32,M,Fast,KS
1622745,22,F,Value,DC
1828789,24,F,Value,FL
1499293,28,M,Inspiration,HI
1495592,24,F,Value,FL
1885280,32,M,Fast,KS
1702263,24,F,Value,FL
1948661,20,F,Fast,CA
845077,34,M,Value,LA
1183383,38,M,Inspiration,NE
1481441,30,M,Fast,ID
2000443,26,M,Inspiration,GA
1913911,20,F,Fast,CA
1655231,20,F,Fast,CA
601512,28,M,Inspiration,HI
1336338,28,M,Inspiration,HI
839694,30,M,Fast,ID
1343244,28,M,Inspiration,HI
1740661,22,F,Value,DC
1867146,22,F,Value,DC
2063165,24,F,Value,FL
1605229,30,M,Fast,ID
1741101,24,F,Value,FL
1861526,24,F,Value,FL
538170,26,M,Inspiration,GA
1595148,24,F,Value,FL
1350921,26,M,Inspiration,GA
1848527,38,M,Inspiration,NE
182318,22,F,Value,DC
1291156,24,F,Value,FL
713321,22,F,Value,DC
368323,26,M,Inspiration,GA
1851360,28,M,Inspiration,HI
561427,28,M,Inspiration,HI
1929264,26,M,Inspiration,GA
535091,26,M,Inspiration,GA
2166699,30,M,Fast,ID
1404952,38,M,Inspiration,NE
838413,20,F,Fast,CA
931336,32,M,Fast,KS
1754026,28,M,Inspiration,HI
744431,36,M,Value,ME
647213,24,F,Value,FL
647152,26,M,Inspiration,GA
1992916,36,M,Value,ME
1855228,26,M,Inspiration,GA
543874,20,F,Fast,CA
1361927,30,M,Fast,ID
1200585,22,F,Value,DC
1287319,24,F,Value,FL
784850,20,F,Fast,CA
1486675,22,F,Value,DC
1603454,24,F,Value,FL
1679183,28,M,Inspiration,HI
1574136,28,M,Inspiration,HI
661974,30,M,Fast,ID
142756,22,F,Value,DC
526693,24,F,Value,FL
1463256,20,F,Fast,CA
59726,20,F,Fast,CA
2159325,24,F,Value,FL
2037586,20,F,Fast,CA
2109672,18,F,Fast,AL
519336,20,F,Fast,CA
2172058,20,F,Fast,CA
2054538,26,M,Inspiration,GA
937116,24,F,Value,FL
2099201,18,F,Fast,AL
1569941,24,F,Value,FL
1504324,22,F,Value,DC
1596602,22,F,Value,DC
1915861,24,F,Value,FL
2081070,22,F,Value,DC
1791939,18,F,Fast,AL
1583992,26,M,Inspiration,GA
929951,32,M,Fast,KS
2053463,22,F,Value,DC
2161984,32,M,Fast,KS
45309,20,F,Fast,CA
313408,36,M,Value,ME
1909495,28,M,Inspiration,HI
1724197,20,F,Fast,CA
1641654,24,F,Value,FL
1881203,24,F,Value,FL
1514408,22,F,Value,DC
1839853,24,F,Value,FL
2163148,26,M,Inspiration,GA
1066457,38,M,Inspiration,NE
1108150,22,F,Value,DC
1021555,28,M,Inspiration,HI
736627,26,M,Inspiration,GA
1480703,22,F,Value,DC
194328,28,M,Inspiration,HI
2092394,18,F,Fast,AL
1913225,24,F,Value,FL
162594,30,M,Fast,ID
1910828,36,M,Value,ME
188266,24,F,Value,FL
1453707,22,F,Value,DC
2134551,24,F,Value,FL
736832,36,M,Value,ME
2093438,20,F,Fast,CA
533769,22,F,Value,DC
1026079,22,F,Value,DC
1685023,30,M,Fast,ID
1679763,24,F,Value,FL
1463744,28,M,Inspiration,HI
1737265,26,M,Inspiration,GA
1958677,26,M,Inspiration,GA
1612401,30,M,Fast,ID
41691,26,M,Inspiration,GA
1477963,26,M,Inspiration,GA
799448,26,M,Inspiration,GA
1348768,24,F,Value,FL
1885096,22,F,Value,DC
1816793,36,M,Value,ME
1873055,22,F,Value,DC
1671163,20,F,Fast,CA
1642804,24,F,Value,FL
2087949,24,F,Value,FL
2128734,20,F,Fast,CA
1650106,22,F,Value,DC
1624923,20,F,Fast,CA
2036329,26,M,Inspiration,GA
1410420,38,M,Inspiration,NE
2154504,18,F,Fast,AL
1610117,26,M,Inspiration,GA
1366397,22,F,Value,DC
208240,22,F,Value,DC
1650472,24,F,Value,FL
1588911,24,F,Value,FL
1753043,22,F,Value,DC
1478840,26,M,Inspiration,GA
1409711,38,M,Inspiration,NE
2135008,22,F,Value,DC
1771764,22,F,Value,DC
1998987,20,F,Fast,CA
2102376,26,M,Inspiration,GA
1185639,20,F,Fast,CA
2070484,22,F,Value,DC
1498104,22,F,Value,DC
1629447,24,F,Value,FL
2174710,28,M,Inspiration,HI
27909,24,F,Value,FL
31930,24,F,Value,FL
1859540,28,M,Inspiration,HI
1763851,28,M,Inspiration,HI
1243636,26,M,Inspiration,GA
1857314,24,F,Value,FL
1183659,36,M,Value,ME
902206,20,F,Fast,CA
1717267,22,F,Value,DC
2150698,22,F,Value,DC
558680,28,M,Inspiration,HI
2039283,26,M,Inspiration,GA
1854214,26,M,Inspiration,GA
1765442,24,F,Value,FL
1584807,24,F,Value,FL
1994736,22,F,Value,DC
1970952,24,F,Value,FL
1402675,36,M,Value,ME
1800075,18,F,Fast,AL
1608138,28,M,Inspiration,HI
19751,28,M,Inspiration,HI
600492,28,M,Inspiration,HI
1441391,30,M,Fast,ID
350717,26,M,Inspiration,GA
311176,32,M,Fast,KS
1719110,28,M,Inspiration,HI
106850,24,F,Value,FL
2120004,24,F,Value,FL
1715492,28,M,Inspiration,HI
1418348,20,F,Fast,CA
1500999,22,F,Value,DC
132757,26,M,Inspiration,GA
1483612,20,F,Fast,CA
1545075,28,M,Inspiration,HI
1889186,22,F,Value,DC
1546799,24,F,Value,FL
2034226,18,F,Fast,AL
1664011,24,F,Value,FL
1948463,30,M,Fast,ID
1241793,24,F,Value,FL
2139761,28,M,Inspiration,HI
2178883,24,F,Value,FL
220171,26,M,Inspiration,GA
2016666,18,F,Fast,AL
1082778,22,F,Value,DC
2152395,24,F,Value,FL
1660327,20,F,Fast,CA
237438,18,F,Fast,AL
1919166,20,F,Fast,CA
1831932,28,M,Inspiration,HI
2159295,20,F,Fast,CA
1819213,22,F,Value,DC
1159487,28,M,Inspiration,HI
1872263,22,F,Value,DC
346123,26,M,Inspiration,GA
292185,28,M,Inspiration,HI
2126952,22,F,Value,DC
1162135,26,M,Inspiration,GA
2165722,24,F,Value,FL
111684,24,F,Value,FL
1727290,36,M,Value,ME
1356688,20,F,Fast,CA
1952231,36,M,Value,ME
2092120,20,F,Fast,CA
2164008,24,F,Value,FL
776784,30,M,Fast,ID
2021554,24,F,Value,FL
786066,24,F,Value,FL
1529105,26,M,Inspiration,GA
1838665,34,M,Value,LA
1455206,28,M,Inspiration,HI
194632,22,F,Value,DC
705708,26,M,Inspiration,GA
1033527,26,M,Inspiration,GA
1791304,20,F,Fast,CA
648241,34,M,Value,LA
2112375,22,F,Value,DC
1680721,32,M,Fast,KS
380714,20,F,Fast,CA
2072044,20,F,Fast,CA
1541893,26,M,Inspiration,GA
2115437,32,M,Fast,KS
2021424,28,M,Inspiration,HI
321724,28,M,Inspiration,HI
53618,24,F,Value,FL
1824897,26,M,Inspiration,GA
1781084,26,M,Inspiration,GA
1630590,22,F,Value,DC
2112641,22,F,Value,DC
2133172,20,F,Fast,CA
2148657,18,F,Fast,AL
1134552,30,M,Fast,ID
1396103,26,M,Inspiration,GA
312821,26,M,Inspiration,GA
426849,30,M,Fast,ID
2063380,24,F,Value,FL
1833806,28,M,Inspiration,HI
1749404,26,M,Inspiration,GA
1125901,20,F,Fast,CA
1915100,24,F,Value,FL
1370189,22,F,Value,DC
1912419,26,M,Inspiration,GA
1509520,22,F,Value,DC
1327039,32,M,Fast,KS
1215657,22,F,Value,DC
2014242,32,M,Fast,KS
2130867,22,F,Value,DC
2163742,34,M,Value,LA
1985468,30,M,Fast,ID
1794183,20,F,Fast,CA
1176224,20,F,Fast,CA
1588133,28,M,Inspiration,HI
1668965,20,F,Fast,CA
2058796,24,F,Value,FL
2120547,26,M,Inspiration,GA
1067751,24,F,Value,FL
1680493,24,F,Value,FL
1742573,20,F,Fast,CA
2151336,18,F,Fast,AL
1642712,24,F,Value,FL
89419,34,M,Value,LA
1503648,22,F,Value,DC
1676076,38,M,Inspiration,NE
1765169,24,F,Value,FL
2115352,26,M,Inspiration,GA
915268,22,F,Value,DC
1718202,26,M,Inspiration,GA
304826,20,F,Fast,CA
2001679,20,F,Fast,CA
2150285,20,F,Fast,CA
1711852,30,M,Fast,ID
321328,22,F,Value,DC
1810593,24,F,Value,FL
1831321,22,F,Value,DC
1966979,36,M,Value,ME
1766296,24,F,Value,FL
2177251,24,F,Value,FL
1807975,22,F,Value,DC
1532792,26,M,Inspiration,GA
2159097,20,F,Fast,CA
1963244,30,M,Fast,ID
1605199,26,M,Inspiration,GA
1910712,26,M,Inspiration,GA
1137881,24,F,Value,FL
1622172,26,M,Inspiration,GA
2115826,18,F,Fast,AL
2168969,30,M,Fast,ID
532779,22,F,Value,DC
2085723,32,M,Fast,KS
1978026,18,F,Fast,AL
2041286,30,M,Fast,ID
2096453,24,F,Value,FL
1990738,30,M,Fast,ID
1609739,22,F,Value,DC
1532068,30,M,Fast,ID
162488,20,F,Fast,CA
2010794,20,F,Fast,CA
1611756,22,F,Value,DC
1141727,24,F,Value,FL
1240178,36,M,Value,ME
1729833,30,M,Fast,ID
1842327,28,M,Inspiration,HI
232030,22,F,Value,DC
1388702,24,F,Value,FL
1706285,22,F,Value,DC
1590580,22,F,Value,DC
914506,28,M,Inspiration,HI
1831505,24,F,Value,FL
1582728,28,M,Inspiration,HI
2162523,22,F,Value,DC
2021769,28,M,Inspiration,HI
1941365,24,F,Value,FL
1823081,24,F,Value,FL
219618,26,M,Inspiration,GA
2132397,30,M,Fast,ID
1353366,30,M,Fast,ID
1845694,28,M,Inspiration,HI
1690065,22,F,Value,DC
2029437,22,F,Value,DC
1017268,26,M,Inspiration,GA
1831192,30,M,Fast,ID
996427,30,M,Fast,ID
1497091,28,M,Inspiration,HI
1660143,20,F,Fast,CA
506794,20,F,Fast,CA
1530002,20,F,Fast,CA
1618298,24,F,Value,FL
906266,24,F,Value,FL
1858502,24,F,Value,FL
582101,26,M,Inspiration,GA
2066197,24,F,Value,FL
1372619,24,F,Value,FL
1958271,28,M,Inspiration,HI
1819558,24,F,Value,FL
1789851,26,M,Inspiration,GA
1649476,24,F,Value,FL
1506311,20,F,Fast,CA
1759472,26,M,Inspiration,GA
1509824,24,F,Value,FL
216648,26,M,Inspiration,GA
1719452,22,F,Value,DC
1125505,24,F,Value,FL
1113427,22,F,Value,DC
1051033,26,M,Inspiration,GA
1736275,28,M,Inspiration,HI
1640664,26,M,Inspiration,GA
1535328,24,F,Value,FL
2045222,20,F,Fast,CA
1971713,30,M,Fast,ID
1984256,24,F,Value,FL
1815888,26,M,Inspiration,GA
1498166,28,M,Inspiration,HI
2047189,18,F,Fast,AL
1839320,22,F,Value,DC
773714,24,F,Value,FL
1680585,22,F,Value,DC
2077971,30,M,Fast,ID
1582001,22,F,Value,DC
2159554,22,F,Value,DC
2056006,26,M,Inspiration,GA
1662994,24,F,Value,FL
1597494,24,F,Value,FL
1945028,20,F,Fast,CA
1887755,20,F,Fast,CA
1109147,22,F,Value,DC
1869409,24,F,Value,FL
1442763,24,F,Value,FL
1839297,34,M,Value,LA
1875288,20,F,Fast,CA
966270,38,M,Inspiration,NE
2010473,18,F,Fast,AL
1357135,24,F,Value,FL
1313698,28,M,Inspiration,HI
2149098,32,M,Fast,KS
2171549,30,M,Fast,ID
1572600,28,M,Inspiration,HI
1179904,18,F,Fast,AL
219571,18,F,Fast,AL
1833800,20,F,Fast,CA
1094283,24,F,Value,FL
1666503,22,F,Value,DC
2068733,30,M,Fast,ID
1983334,28,M,Inspiration,HI
1123112,28,M,Inspiration,HI
1961356,22,F,Value,DC
1431180,28,M,Inspiration,HI
574335,24,F,Value,FL
1765810,18,F,Fast,AL
2130386,20,F,Fast,CA
1737784,26,M,Inspiration,GA
2132335,20,F,Fast,CA
1051866,26,M,Inspiration,GA
1060165,34,M,Value,LA
1908880,24,F,Value,FL
2100488,22,F,Value,DC
496538,28,M,Inspiration,HI
924741,22,F,Value,DC
1704892,24,F,Value,FL
2042313,22,F,Value,DC
2118414,20,F,Fast,CA
1085144,24,F,Value,FL
99814,26,M,Inspiration,GA
1748209,24,F,Value,FL
2175066,22,F,Value,DC
958449,22,F,Value,DC
2135695,22,F,Value,DC
325190,28,M,Inspiration,HI
1799478,18,F,Fast,AL
1847254,34,M,Value,LA
1871181,22,F,Value,DC
1791724,30,M,Fast,ID
770324,24,F,Value,FL
1935548,24,F,Value,FL
2159813,18,F,Fast,AL
1257206,36,M,Value,ME
1995412,22,F,Value,DC
1482349,22,F,Value,DC
1735032,20,F,Fast,CA
1848374,38,M,Inspiration,NE
1626606,32,M,Fast,KS
2104325,30,M,Fast,ID
1023139,22,F,Value,DC
1492700,26,M,Inspiration,GA
1729338,22,F,Value,DC
2145014,36,M,Value,ME
470033,24,F,Value,FL
1979139,20,F,Fast,CA
1854108,26,M,Inspiration,GA
1486507,26,M,Inspiration,GA
1633017,22,F,Value,DC
1452710,28,M,Inspiration,HI
819795,28,M,Inspiration,HI
2097788,30,M,Fast,ID
2072761,26,M,Inspiration,GA
1005241,28,M,Inspiration,HI
1844560,22,F,Value,DC
2037821,20,F,Fast,CA
2144451,20,F,Fast,CA
927094,28,M,Inspiration,HI
183469,24,F,Value,FL
532680,24,F,Value,FL
2053227,22,F,Value,DC
1837842,22,F,Value,DC
1923903,34,M,Value,LA
1116848,22,F,Value,DC
2107265,26,M,Inspiration,GA
358195,24,F,Value,FL
1674102,20,F,Fast,CA
1036122,24,F,Value,FL
169060,26,M,Inspiration,GA
733916,20,F,Fast,CA
1954808,24,F,Value,FL
2029673,22,F,Value,DC
2000757,24,F,Value,FL
2123395,24,F,Value,FL
1442305,24,F,Value,FL
1891851,20,F,Fast,CA
2008197,24,F,Value,FL
768024,22,F,Value,DC
2132533,20,F,Fast,CA
1823241,26,M,Inspiration,GA
1982269,20,F,Fast,CA
60555,24,F,Value,FL
1296069,26,M,Inspiration,GA
471689,30,M,Fast,ID
2007534,22,F,Value,DC
2032666,36,M,Value,ME
2167177,22,F,Value,DC
1633468,22,F,Value,DC
930759,30,M,Fast,ID
153301,20,F,Fast,CA
420649,24,F,Value,FL
1187650,30,M,Fast,ID
1658331,24,F,Value,FL
1752107,30,M,Fast,ID
1518369,30,M,Fast,ID
1510004,26,M,Inspiration,GA
1323956,24,F,Value,FL
2176087,22,F,Value,DC
1453059,28,M,Inspiration,HI
1659253,26,M,Inspiration,GA
1769610,20,F,Fast,CA
2179026,18,F,Fast,AL
919290,22,F,Value,DC
311893,26,M,Inspiration,GA
2164541,28,M,Inspiration,HI
2067600,24,F,Value,FL
1623452,20,F,Fast,CA
1169707,26,M,Inspiration,GA
1495349,28,M,Inspiration,HI
926998,34,M,Value,LA
701496,24,F,Value,FL
1967099,28,M,Inspiration,HI
1528511,26,M,Inspiration,GA
24298,26,M,Inspiration,GA
1772853,20,F,Fast,CA
1666411,34,M,Value,LA
1725293,28,M,Inspiration,HI
2053821,24,F,Value,FL
1401821,26,M,Inspiration,GA
1917452,24,F,Value,FL
1778671,18,F,Fast,AL
660397,28,M,Inspiration,HI
998513,22,F,Value,DC
1604062,20,F,Fast,CA
1869737,22,F,Value,DC
197534,22,F,Value,DC
1607056,26,M,Inspiration,GA
1766029,22,F,Value,DC
59528,22,F,Value,DC
1959322,26,M,Inspiration,GA
138131,20,F,Fast,CA
1845908,38,M,Inspiration,NE
1707329,22,F,Value,DC
935501,24,F,Value,FL
729933,30,M,Fast,ID
2122558,18,F,Fast,AL
1524063,22,F,Value,DC
2099164,22,F,Value,DC
569058,22,F,Value,DC
2131413,22,F,Value,DC
1898775,28,M,Inspiration,HI
1659468,24,F,Value,FL
2132564,22,F,Value,DC
1364232,24,F,Value,FL
1845304,22,F,Value,DC
2155740,24,F,Value,FL
1667524,22,F,Value,DC
925472,34,M,Value,LA
1711418,20,F,Fast,CA
1302487,24,F,Value,FL
2142839,26,M,Inspiration,GA
1883634,26,M,Inspiration,GA
1584517,24,F,Value,FL
136144,26,M,Inspiration,GA
1387415,28,M,Inspiration,HI
881174,20,F,Fast,CA
2066791,22,F,Value,DC
1907149,34,M,Value,LA
1450843,34,M,Value,LA
1037051,24,F,Value,FL
1774765,28,M,Inspiration,HI
1788649,28,M,Inspiration,HI
2024418,34,M,Value,LA
1775335,28,M,Inspiration,HI
1299520,24,F,Value,FL
1553827,24,F,Value,FL
2028898,24,F,Value,FL
1912870,18,F,Fast,AL
2119718,22,F,Value,DC
1875165,24,F,Value,FL
1625999,30,M,Fast,ID
563179,30,M,Fast,ID
1893411,20,F,Fast,CA
1691512,20,F,Fast,CA
755437,30,M,Fast,ID
397125,24,F,Value,FL
959187,22,F,Value,DC
2071337,22,F,Value,DC
1990868,22,F,Value,DC
2174390,22,F,Value,DC
278936,22,F,Value,DC
515468,22,F,Value,DC
1986710,34,M,Value,LA
1568623,28,M,Inspiration,HI
1757591,26,M,Inspiration,GA
1843775,18,F,Fast,AL
1588256,26,M,Inspiration,GA
1972628,20,F,Fast,CA
241701,22,F,Value,DC
1750493,24,F,Value,FL
1926638,24,F,Value,FL
2157796,22,F,Value,DC
2164473,26,M,Inspiration,GA
1311366,22,F,Value,DC
1910002,24,F,Value,FL
1724067,28,M,Inspiration,HI
1477017,32,M,Fast,KS
103016,34,M,Value,LA
734302,26,M,Inspiration,GA
912458,26,M,Inspiration,GA
2101829,26,M,Inspiration,GA
1618717,24,F,Value,FL
2091571,24,F,Value,FL
2114102,26,M,Inspiration,GA
1249478,28,M,Inspiration,HI
1658263,24,F,Value,FL
337176,24,F,Value,FL
1442916,24,F,Value,FL
1962643,18,F,Fast,AL
1166812,36,M,Value,ME
1987066,24,F,Value,FL
135222,28,M,Inspiration,HI
118713,18,F,Fast,AL
1645744,26,M,Inspiration,GA
1728188,36,M,Value,ME
1994422,22,F,Value,DC
1067928,36,M,Value,ME
1810036,24,F,Value,FL
2006278,20,F,Fast,CA
2149371,18,F,Fast,AL
2176865,18,F,Fast,AL
2044020,24,F,Value,FL
1682940,28,M,Inspiration,HI
2161281,28,M,Inspiration,HI
2123883,26,M,Inspiration,GA
1756808,20,F,Fast,CA
2150551,20,F,Fast,CA
2080407,32,M,Fast,KS
1938662,28,M,Inspiration,HI
1396301,26,M,Inspiration,GA
2088680,20,F,Fast,CA
1652820,22,F,Value,DC
1236096,24,F,Value,FL
2145373,28,M,Inspiration,HI
1616683,38,M,Inspiration,NE
1669887,22,F,Value,DC
2145915,24,F,Value,FL
942561,22,F,Value,DC
1107740,24,F,Value,FL
1713207,22,F,Value,DC
241541,30,M,Fast,ID
1898201,24,F,Value,FL
1889872,20,F,Fast,CA
89686,32,M,Fast,KS
1442817,28,M,Inspiration,HI
1713641,20,F,Fast,CA
2090666,22,F,Value,DC
1731249,24,F,Value,FL
25097,24,F,Value,FL
1621823,20,F,Fast,CA
1640961,22,F,Value,DC
1820332,24,F,Value,FL
1949071,24,F,Value,FL
1388207,24,F,Value,FL
2133622,20,F,Fast,CA
1736671,30,M,Fast,ID
2173430,22,F,Value,DC
1960205,22,F,Value,DC
2089905,30,M,Fast,ID
848986,22,F,Value,DC
1013796,24,F,Value,FL
1766770,28,M,Inspiration,HI
694600,22,F,Value,DC
1754934,26,M,Inspiration,GA
1688963,20,F,Fast,CA
910440,30,M,Fast,ID
1062633,28,M,Inspiration,HI
2075502,30,M,Fast,ID
1926461,22,F,Value,DC
1985758,24,F,Value,FL
813144,20,F,Fast,CA
1409728,30,M,Fast,ID
2178647,22,F,Value,DC
1770019,22,F,Value,DC
917180,24,F,Value,FL
1588713,26,M,Inspiration,GA
293564,22,F,Value,DC
1517150,22,F,Value,DC
1217255,26,M,Inspiration,GA
1685733,22,F,Value,DC
1885645,28,M,Inspiration,HI
300439,22,F,Value,DC
1735612,28,M,Inspiration,HI
2019322,18,F,Fast,AL
1194952,24,F,Value,FL
1869700,24,F,Value,FL
525948,24,F,Value,FL
1908245,24,F,Value,FL
2171297,20,F,Fast,CA
1035408,34,M,Value,LA
1745444,28,M,Inspiration,HI
2137050,20,F,Fast,CA
439726,32,M,Fast,KS
227920,30,M,Fast,ID
1988841,22,F,Value,DC
2022629,28,M,Inspiration,HI
2132840,24,F,Value,FL
1775502,30,M,Fast,ID
1838535,22,F,Value,DC
1456906,24,F,Value,FL
1911955,26,M,Inspiration,GA
2149753,22,F,Value,DC
1863353,22,F,Value,DC
575011,32,M,Fast,KS
2162769,24,F,Value,FL
1228732,22,F,Value,DC
740610,34,M,Value,LA
1412551,22,F,Value,DC
925311,28,M,Inspiration,HI
2178753,36,M,Value,ME
1740913,24,F,Value,FL
1928595,22,F,Value,DC
838581,32,M,Fast,KS
1929172,30,M,Fast,ID
1693059,24,F,Value,FL
2142518,18,F,Fast,AL
1583145,26,M,Inspiration,GA
28517,22,F,Value,DC
1992787,20,F,Fast,CA
1680936,26,M,Inspiration,GA
670617,28,M,Inspiration,HI
1911733,30,M,Fast,ID
2001396,36,M,Value,ME
2096392,20,F,Fast,CA
99654,24,F,Value,FL
1583855,22,F,Value,DC
1802987,18,F,Fast,AL
1869164,34,M,Value,LA
2177411,26,M,Inspiration,GA
1364157,30,M,Fast,ID
2132977,20,F,Fast,CA
1749152,36,M,Value,ME
1950831,20,F,Fast,CA
1731713,22,F,Value,DC
1057974,30,M,Fast,ID
2065732,26,M,Inspiration,GA
1650915,24,F,Value,FL
1727501,20,F,Fast,CA
925045,24,F,Value,FL
1443616,26,M,Inspiration,GA
1604048,20,F,Fast,CA
2113112,20,F,Fast,CA
1673914,22,F,Value,DC
212940,28,M,Inspiration,HI
2157277,22,F,Value,DC
1713467,36,M,Value,ME
2153361,22,F,Value,DC
1433433,24,F,Value,FL
1168274,24,F,Value,FL
1708900,28,M,Inspiration,HI
1548151,26,M,Inspiration,GA
1579452,22,F,Value,DC
187443,28,M,Inspiration,HI
1441308,28,M,Inspiration,HI
532526,28,M,Inspiration,HI
1725774,26,M,Inspiration,GA
2158710,26,M,Inspiration,GA
2108798,20,F,Fast,CA
1970549,24,F,Value,FL
1143264,26,M,Inspiration,GA
102538,36,M,Value,ME
1450409,24,F,Value,FL
1859806,26,M,Inspiration,GA
1383410,34,M,Value,LA
2134803,30,M,Fast,ID
1781183,24,F,Value,FL
1098390,38,M,Inspiration,NE
1635127,26,M,Inspiration,GA
1590891,30,M,Fast,ID
1878623,28,M,Inspiration,HI
370692,24,F,Value,FL
1889285,26,M,Inspiration,GA
643338,24,F,Value,FL
156067,28,M,Inspiration,HI
2107821,24,F,Value,FL
2086485,28,M,Inspiration,HI
1917551,24,F,Value,FL
1934206,26,M,Inspiration,GA
999459,24,F,Value,FL
2170252,26,M,Inspiration,GA
522619,30,M,Fast,ID
2128741,36,M,Value,ME
674721,24,F,Value,FL
1321211,26,M,Inspiration,GA
1297233,26,M,Inspiration,GA
2023176,36,M,Value,ME
2131154,22,F,Value,DC
1073417,24,F,Value,FL
1885362,26,M,Inspiration,GA
1672849,22,F,Value,DC
1830263,26,M,Inspiration,GA
1688093,26,M,Inspiration,GA
2079685,22,F,Value,DC
1666794,32,M,Fast,KS
1571074,22,F,Value,DC
1596305,26,M,Inspiration,GA
680770,24,F,Value,FL
216450,24,F,Value,FL
711211,30,M,Fast,ID
714069,20,F,Fast,CA
1801652,26,M,Inspiration,GA
2158045,22,F,Value,DC
631212,26,M,Inspiration,GA
1683951,20,F,Fast,CA
1432979,24,F,Value,FL
1648189,28,M,Inspiration,HI
322011,26,M,Inspiration,GA
1028011,36,M,Value,ME
2144802,20,F,Fast,CA
875227,22,F,Value,DC
1842030,28,M,Inspiration,HI
1742603,20,F,Fast,CA
1691284,24,F,Value,FL
2002003,18,F,Fast,AL
1561952,24,F,Value,FL
1670982,26,M,Inspiration,GA
1709019,26,M,Inspiration,GA
1953535,22,F,Value,DC
1102803,26,M,Inspiration,GA
1562362,22,F,Value,DC
2157925,22,F,Value,DC
153394,32,M,Fast,KS
1071270,22,F,Value,DC
220973,28,M,Inspiration,HI
2087604,22,F,Value,DC
1741149,24,F,Value,FL
1751926,24,F,Value,FL
1444507,24,F,Value,FL
528086,26,M,Inspiration,GA
1706186,22,F,Value,DC
1951951,22,F,Value,DC
1966887,24,F,Value,FL
1593267,32,M,Fast,KS
1989947,22,F,Value,DC
1602266,22,F,Value,DC
664135,20,F,Fast,CA
1306348,34,M,Value,LA
2006353,26,M,Inspiration,GA
103054,22,F,Value,DC
1706110,24,F,Value,FL
2168327,24,F,Value,FL
2088304,20,F,Fast,CA
2158854,20,F,Fast,CA
2164633,22,F,Value,DC
1957458,22,F,Value,DC
586956,22,F,Value,DC
937208,22,F,Value,DC
19904,26,M,Inspiration,GA
1504089,26,M,Inspiration,GA
1740142,22,F,Value,DC
2140774,24,F,Value,FL
2079678,20,F,Fast,CA
1169677,26,M,Inspiration,GA
573765,28,M,Inspiration,HI
1624626,28,M,Inspiration,HI
1760280,36,M,Value,ME
232495,30,M,Fast,ID
878686,36,M,Value,ME
156579,32,M,Fast,KS
1205917,26,M,Inspiration,GA
170292,22,F,Value,DC
6379,24,F,Value,FL
1993951,18,F,Fast,AL
1958998,26,M,Inspiration,GA
2112832,22,F,Value,DC
1662666,20,F,Fast,CA
1419765,26,M,Inspiration,GA
1516389,24,F,Value,FL
866171,38,M,Inspiration,NE
1618458,20,F,Fast,CA
